"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize"
"Haida Gwaii","Chum",1986,426289.024173346,362471.793693419,NA,NA
"Haida Gwaii","Chum",1987,425049.26441201,379766.407234594,NA,NA
"Haida Gwaii","Chum",1988,354996.877487016,414490.914443373,NA,NA
"Haida Gwaii","Chum",1989,345731.809394212,401200.204556083,NA,NA
"Haida Gwaii","Chum",1990,368393.295949027,382546.130545957,NA,NA
"Haida Gwaii","Chum",1991,308205.406872957,358518.057514542,NA,NA
"Haida Gwaii","Chum",1992,195688.860072315,306998.606376251,NA,NA
"Haida Gwaii","Chum",1993,318955.724972421,300495.226900282,NA,NA
"Haida Gwaii","Chum",1994,287735.991133628,289660.014716669,NA,NA
"Haida Gwaii","Chum",1995,265603.001188398,271314.372976002,NA,NA
"Haida Gwaii","Chum",1996,278053.23864966,265784.923689139,NA,NA
"Haida Gwaii","Chum",1997,251482.061027225,279459.271784121,NA,NA
"Haida Gwaii","Chum",1998,408205.87530544,293594.754719518,NA,NA
"Haida Gwaii","Chum",1999,428537.8559341,317941.553646294,NA,NA
"Haida Gwaii","Chum",2000,274912.745476255,320139.801557821,NA,NA
"Haida Gwaii","Chum",2001,242874.191732515,311594.909432492,NA,NA
"Haida Gwaii","Chum",2002,218138.232827112,302855.392124386,NA,NA
"Haida Gwaii","Chum",2003,256693.244173325,276021.142481957,NA,NA
"Haida Gwaii","Chum",2004,269950.881039752,251652.623137346,NA,NA
"Haida Gwaii","Chum",2005,244408.376411695,245802.165282459,NA,NA
"Haida Gwaii","Chum",2006,220668.532122069,241133.479081937,NA,NA
"Haida Gwaii","Chum",2007,98888.1129959619,205844.83621406,NA,NA
"Haida Gwaii","Chum",2008,196794.674458802,195190.986245272,NA,NA
"Haida Gwaii","Chum",2009,264962.697302142,194464.242348678,NA,NA
"Haida Gwaii","Chum",2010,193091.521941799,185510.792517328,NA,NA
"Haida Gwaii","Chum",2011,177998.745122898,177706.980893431,NA,NA
"Haida Gwaii","Chum",2012,253078.768928645,214450.373990056,NA,NA
"Haida Gwaii","Chum",2013,138130.329899696,199793.774350037,NA,NA
"Haida Gwaii","Chum",2014,141271.7860402,176179.792482652,NA,NA
"Haida Gwaii","Chum",2015,208134.573100841,178843.144806651,NA,NA
"Haida Gwaii","Chum",2016,135256.918250466,169285.908666036,NA,NA
"Haida Gwaii","Chum",2017,141130.097809611,150623.799175214,NA,NA
"Haida Gwaii","Chum",2018,202443.09516039,162590.95408388,NA,NA
"Haida Gwaii","Chum",2019,131249.98178921,160215.726404325,NA,NA
"Haida Gwaii","Chum",2020,30752.5121458252,109298.057035886,NA,NA
"Haida Gwaii","Chum",2021,37865.6783736511,84728.537268851,NA,NA
"Haida Gwaii","Chum",2022,193424.624643007,90241.8793684319,NA,NA
"Haida Gwaii","Coho",1950,62179.9152654475,62179.9252654475,NA,NA
"Haida Gwaii","Coho",1951,451397.705476646,167534.701519809,NA,NA
"Haida Gwaii","Coho",1952,113442.746171313,147116.744957588,NA,NA
"Haida Gwaii","Coho",1953,42235.6042066194,107687.745296783,NA,NA
"Haida Gwaii","Coho",1954,144770.031724897,133021.980642805,NA,NA
"Haida Gwaii","Coho",1955,97304.4475527995,90639.3442346817,NA,NA
"Haida Gwaii","Coho",1956,100915.522973746,88026.2228572048,NA,NA
"Haida Gwaii","Coho",1957,96236.4719089273,108150.192797751,NA,NA
"Haida Gwaii","Coho",1958,98294.3405588432,98172.480080908,NA,NA
"Haida Gwaii","Coho",1959,28882.0120683608,72462.5273647228,NA,NA
"Haida Gwaii","Coho",1960,134854.800398219,77909.5298392119,NA,NA
"Haida Gwaii","Coho",1961,328051.520409798,105862.26114782,NA,NA
"Haida Gwaii","Coho",1962,84961.2521677613,102073.795891931,NA,NA
"Haida Gwaii","Coho",1963,117934.882612473,145100.178133336,NA,NA
"Haida Gwaii","Coho",1964,374740.787038709,187341.536989781,NA,NA
"Haida Gwaii","Coho",1965,158485.318734497,156187.339853984,NA,NA
"Haida Gwaii","Coho",1966,197103.558878407,192758.798792918,NA,NA
"Haida Gwaii","Coho",1967,148819.081858227,204299.966200287,NA,NA
"Haida Gwaii","Coho",1968,90051.9738730045,143040.451396373,NA,NA
"Haida Gwaii","Coho",1969,124977.724117551,134793.753621967,NA,NA
"Haida Gwaii","Coho",1970,213958.61666459,137587.378434838,NA,NA
"Haida Gwaii","Coho",1971,67955.2395694524,113101.844139339,NA,NA
"Haida Gwaii","Coho",1972,139619.121523728,126206.754314589,NA,NA
"Haida Gwaii","Coho",1973,82670.9991812146,113818.470754062,NA,NA
"Haida Gwaii","Coho",1974,75089.2255706247,87604.1573506274,NA,NA
"Haida Gwaii","Coho",1975,117695.560114043,100498.364203064,NA,NA
"Haida Gwaii","Coho",1976,97921.4917786828,91969.1719211083,NA,NA
"Haida Gwaii","Coho",1977,58166.8252925197,84231.1684563489,NA,NA
"Haida Gwaii","Coho",1978,112290.556090202,93146.0027302517,NA,NA
"Haida Gwaii","Coho",1979,73641.8360273221,82842.9126543592,NA,NA
"Haida Gwaii","Coho",1980,61359.5030176385,73706.5900320467,NA,NA
"Haida Gwaii","Coho",1981,66662.5802542822,76261.9677024923,NA,NA
"Haida Gwaii","Coho",1982,59928.5139220362,65182.4355807303,NA,NA
"Haida Gwaii","Coho",1983,57052.5064259729,61153.0494803826,NA,NA
"Haida Gwaii","Coho",1984,52885.8028828957,58922.6727818997,NA,NA
"Haida Gwaii","Coho",1985,72278.9786327735,60126.3594956762,NA,NA
"Haida Gwaii","Coho",1986,42990.4665224564,55334.957243254,NA,NA
"Haida Gwaii","Coho",1987,48984.7331284208,53265.5095925601,NA,NA
"Haida Gwaii","Coho",1988,61121.0048350381,55227.950813932,NA,NA
"Haida Gwaii","Coho",1989,43149.4653108567,48545.5909789076,NA,NA
"Haida Gwaii","Coho",1990,30289.269190248,44476.3318793109,NA,NA
"Haida Gwaii","Coho",1991,48980.9796971836,44475.4798607037,NA,NA
"Haida Gwaii","Coho",1992,67738.1602934604,45633.2466855785,NA,NA
"Haida Gwaii","Coho",1993,38992.1146376854,44491.9780212053,NA,NA
"Haida Gwaii","Coho",1994,96142.8261976702,59386.6341933108,NA,NA
"Haida Gwaii","Coho",1995,28273.7257255272,51763.9753093685,NA,NA
"Haida Gwaii","Coho",1996,40441.8094730994,45501.6271640166,NA,NA
"Haida Gwaii","Coho",1997,30326.6644977955,42730.5910492959,NA,NA
"Haida Gwaii","Coho",1998,88417.3556553991,41845.0470414082,NA,NA
"Haida Gwaii","Coho",1999,81533.6434046588,54529.6220490815,NA,NA
"Haida Gwaii","Coho",2000,84129.0648035452,65487.9422334112,NA,NA
"Haida Gwaii","Coho",2001,101351.911299821,88544.8166959905,NA,NA
"Haida Gwaii","Coho",2002,136264.316033376,98656.1795713866,NA,NA
"Haida Gwaii","Coho",2003,98995.6895032064,103560.502722508,NA,NA
"Haida Gwaii","Coho",2004,77991.4137698341,101617.693687967,NA,NA
"Haida Gwaii","Coho",2005,70519.8011594209,92808.7925796165,NA,NA
"Haida Gwaii","Coho",2006,104942.228276829,86942.3070574072,NA,NA
"Haida Gwaii","Coho",2007,84201.2398318164,83494.2777977118,NA,NA
"Haida Gwaii","Coho",2008,46787.7317042507,73481.5013846691,NA,NA
"Haida Gwaii","Coho",2009,128386.128786672,85355.1579885866,NA,NA
"Haida Gwaii","Coho",2010,86320.3293232127,81286.8837449447,NA,NA
"Haida Gwaii","Coho",2011,89934.8884703474,82636.6879009676,NA,NA
"Haida Gwaii","Coho",2012,60588.2527321825,88152.9816558029,NA,NA
"Haida Gwaii","Coho",2013,71224.25044204,76078.9410535907,NA,NA
"Haida Gwaii","Coho",2014,82122.0545271275,75136.5308067775,NA,NA
"Haida Gwaii","Coho",2015,120920.31770239,80908.4545500822,NA,NA
"Haida Gwaii","Coho",2016,112899.425273812,94530.0141914125,NA,NA
"Haida Gwaii","Coho",2017,69257.7506220061,93870.6547798875,NA,NA
"Haida Gwaii","Coho",2018,44330.0643831957,80461.7543542226,NA,NA
"Haida Gwaii","Coho",2019,36278.3345720422,59549.282622661,NA,NA
"Haida Gwaii","Coho",2020,70720.6562917602,52977.3435391483,NA,NA
"Haida Gwaii","Coho",2021,14999.7398485379,36140.492817996,NA,NA
"Haida Gwaii","Coho",2022,19135.2643494091,29293.9630000978,NA,NA
"Haida Gwaii","Pink",1950,490498.604131392,490498.614131392,NA,NA
"Haida Gwaii","Pink",1951,52928.458915751,161125.232819916,NA,NA
"Haida Gwaii","Pink",1952,822189.653060209,208607.861846418,NA,NA
"Haida Gwaii","Pink",1953,50067.4506724558,202891.470053738,NA,NA
"Haida Gwaii","Pink",1954,678377.545902348,184294.985285052,NA,NA
"Haida Gwaii","Pink",1955,47532.8393175434,179569.535682169,NA,NA
"Haida Gwaii","Pink",1956,500507.951300402,154241.918772825,NA,NA
"Haida Gwaii","Pink",1957,123131.815472897,248250.798465255,NA,NA
"Haida Gwaii","Pink",1958,372040.818009745,214032.862671339,NA,NA
"Haida Gwaii","Pink",1959,288845.502490715,327814.465260373,NA,NA
"Haida Gwaii","Pink",1960,281869.773766815,285336.331629487,NA,NA
"Haida Gwaii","Pink",1961,75813.0613393153,146182.810292834,NA,NA
"Haida Gwaii","Pink",1962,757442.217881718,239633.098001521,NA,NA
"Haida Gwaii","Pink",1963,121786.842359544,303721.097024745,NA,NA
"Haida Gwaii","Pink",1964,70913.8575764431,92932.1081261826,NA,NA
"Haida Gwaii","Pink",1965,43572.5687905613,55586.8696934627,NA,NA
"Haida Gwaii","Pink",1966,468824.215550926,142926.136541718,NA,NA
"Haida Gwaii","Pink",1967,114078.814362104,231263.737934255,NA,NA
"Haida Gwaii","Pink",1968,786646.766583916,299565.918390146,NA,NA
"Haida Gwaii","Pink",1969,248735.94896977,442343.012089123,NA,NA
"Haida Gwaii","Pink",1970,866344.827784401,464210.204567728,NA,NA
"Haida Gwaii","Pink",1971,52416.030448136,213097.081301788,NA,NA
"Haida Gwaii","Pink",1972,782763.322821264,202557.040150366,NA,NA
"Haida Gwaii","Pink",1973,68858.3834437925,232163.359608662,NA,NA
"Haida Gwaii","Pink",1974,243115.073254089,129385.138461998,NA,NA
"Haida Gwaii","Pink",1975,30837.2106723024,86585.1804356353,NA,NA
"Haida Gwaii","Pink",1976,398612.937545272,110869.812962278,NA,NA
"Haida Gwaii","Pink",1977,13456.6109196256,73239.2198809582,NA,NA
"Haida Gwaii","Pink",1978,369437.86296749,70508.0520924833,NA,NA
"Haida Gwaii","Pink",1979,33401.454655571,111084.499622373,NA,NA
"Haida Gwaii","Pink",1980,148776.810844165,70493.7140672457,NA,NA
"Haida Gwaii","Pink",1981,17237.451170048,50641.2349010615,NA,NA
"Haida Gwaii","Pink",1982,53547.1534019382,30381.1973086501,NA,NA
"Haida Gwaii","Pink",1983,24561.3828883134,36265.5886257168,NA,NA
"Haida Gwaii","Pink",1984,114682.682994548,53073.219990207,NA,NA
"Haida Gwaii","Pink",1985,33391.7348917121,61882.5922854601,NA,NA
"Haida Gwaii","Pink",1986,459030.696025258,123805.638938854,NA,NA
"Haida Gwaii","Pink",1987,71221.7179637548,180811.9467058,NA,NA
"Haida Gwaii","Pink",1988,519407.3879988,192335.884334235,NA,NA
"Haida Gwaii","Pink",1989,45460.4176328223,153663.536431637,NA,NA
"Haida Gwaii","Pink",1990,838772.68110954,195271.516675046,NA,NA
"Haida Gwaii","Pink",1991,21262.5797598014,133545.796013153,NA,NA
"Haida Gwaii","Pink",1992,506747.985574089,103801.612422416,NA,NA
"Haida Gwaii","Pink",1993,24059.8795159617,110418.75196699,NA,NA
"Haida Gwaii","Pink",1994,481240.534010143,107603.876879438,NA,NA
"Haida Gwaii","Pink",1995,6222.94881930127,54724.2184736636,NA,NA
"Haida Gwaii","Pink",1996,816457.498608126,71279.6005444593,NA,NA
"Haida Gwaii","Pink",1997,5666.24255530352,68016.5747773845,NA,NA
"Haida Gwaii","Pink",1998,618007.596757053,59175.9003394469,NA,NA
"Haida Gwaii","Pink",1999,3832.36901105071,48666.6146429502,NA,NA
"Haida Gwaii","Pink",2000,325312.794543946,35308.950199068,NA,NA
"Haida Gwaii","Pink",2001,14762.1849992506,69298.853211513,NA,NA
"Haida Gwaii","Pink",2002,397114.902810219,76565.5782973972,NA,NA
"Haida Gwaii","Pink",2003,1238.34958523278,22175.911677255,NA,NA
"Haida Gwaii","Pink",2004,156427.751524843,13918.1111463013,NA,NA
"Haida Gwaii","Pink",2005,278642.43403016,208775.989485021,NA,NA
"Haida Gwaii","Pink",2006,125363.703035503,186900.110735409,NA,NA
"Haida Gwaii","Pink",2007,128841.517983856,127090.724843412,NA,NA
"Haida Gwaii","Pink",2008,364853.722745387,216814.004200672,NA,NA
"Haida Gwaii","Pink",2009,110280.549978627,200589.815188741,NA,NA
"Haida Gwaii","Pink",2010,949526.948924903,323595.990001484,NA,NA
"Haida Gwaii","Pink",2011,561704.311116623,730310.479073691,NA,NA
"Haida Gwaii","Pink",2012,593610.994141887,577437.326546245,NA,NA
"Haida Gwaii","Pink",2013,4983.51050209948,54390.004682965,NA,NA
"Haida Gwaii","Pink",2014,NA,4983.52050209948,NA,NA
"Haida Gwaii","Pink",2015,59115.7408735533,59115.7508735533,NA,NA
"Haida Gwaii","Pink",2016,145505.749310138,92745.2544233146,NA,NA
"Haida Gwaii","Pink",2017,47073.6455104221,82761.6335541285,NA,NA
"Haida Gwaii","Pink",2018,386015.371048081,134800.426813796,NA,NA
"Haida Gwaii","Pink",2019,22280.065893677,92738.6218674717,NA,NA
"Haida Gwaii","Pink",2020,882125.285322171,140192.077263696,NA,NA
"Haida Gwaii","Pink",2021,2491.75525104974,46883.3569399182,NA,NA
"Haida Gwaii","Pink",2022,287880.929671923,26783.0491526645,NA,NA
"Haida Gwaii","Sockeye",1950,20661.0468622731,20661.0568622731,NA,NA
"Haida Gwaii","Sockeye",1951,38776.2891429744,28304.7579304524,NA,NA
"Haida Gwaii","Sockeye",1952,16806.1017729353,23790.0513377057,NA,NA
"Haida Gwaii","Sockeye",1953,30377.4500270825,25289.1596967881,NA,NA
"Haida Gwaii","Sockeye",1954,60073.0578512118,30066.5419537015,NA,NA
"Haida Gwaii","Sockeye",1955,15563.9635920948,28410.3819138292,NA,NA
"Haida Gwaii","Sockeye",1956,30579.5524570926,27092.5606254427,NA,NA
"Haida Gwaii","Sockeye",1957,48777.318572999,33527.425534685,NA,NA
"Haida Gwaii","Sockeye",1958,72864.8279945965,39938.662405009,NA,NA
"Haida Gwaii","Sockeye",1959,38576.2151071806,36552.8714341458,NA,NA
"Haida Gwaii","Sockeye",1960,43925.2349884052,44982.1531994671,NA,NA
"Haida Gwaii","Sockeye",1961,41763.793026166,47875.5740820422,NA,NA
"Haida Gwaii","Sockeye",1962,93103.9971920899,54483.3831273999,NA,NA
"Haida Gwaii","Sockeye",1963,65505.312310149,53335.4279313114,NA,NA
"Haida Gwaii","Sockeye",1964,53867.3126611377,57018.6481713599,NA,NA
"Haida Gwaii","Sockeye",1965,49079.1070912588,58297.9691944083,NA,NA
"Haida Gwaii","Sockeye",1966,49411.6213669449,60291.9398481597,NA,NA
"Haida Gwaii","Sockeye",1967,47232.6937142717,52639.78948339,NA,NA
"Haida Gwaii","Sockeye",1968,76739.1033267502,54332.8118769999,NA,NA
"Haida Gwaii","Sockeye",1969,94241.0040854827,60763.823505283,NA,NA
"Haida Gwaii","Sockeye",1970,60010.0340466593,63257.283013966,NA,NA
"Haida Gwaii","Sockeye",1971,50311.4514037001,63486.0171955582,NA,NA
"Haida Gwaii","Sockeye",1972,30467.050799957,58156.1479835602,NA,NA
"Haida Gwaii","Sockeye",1973,59461.5859110784,55263.653112046,NA,NA
"Haida Gwaii","Sockeye",1974,57825.2188652246,50120.462714488,NA,NA
"Haida Gwaii","Sockeye",1975,41529.8033576879,46563.1420489374,NA,NA
"Haida Gwaii","Sockeye",1976,63172.4971688905,48732.0313241002,NA,NA
"Haida Gwaii","Sockeye",1977,58945.5273463957,55608.1681911076,NA,NA
"Haida Gwaii","Sockeye",1978,33575.9335346465,49601.7411915506,NA,NA
"Haida Gwaii","Sockeye",1979,30467.050799957,43635.4603175108,NA,NA
"Haida Gwaii","Sockeye",1980,45258.1202953378,44392.2224010005,NA,NA
"Haida Gwaii","Sockeye",1981,31413.6680284942,38603.3525021886,NA,NA
"Haida Gwaii","Sockeye",1982,36854.9640977156,35142.6136817974,NA,NA
"Haida Gwaii","Sockeye",1983,33657.501459101,35159.6718984861,NA,NA
"Haida Gwaii","Sockeye",1984,33096.5431014493,35746.6423362243,NA,NA
"Haida Gwaii","Sockeye",1985,64173.6361153525,38332.5116485644,NA,NA
"Haida Gwaii","Sockeye",1986,20474.9800542864,35187.4875540052,NA,NA
"Haida Gwaii","Sockeye",1987,26589.4261526898,32963.313594046,NA,NA
"Haida Gwaii","Sockeye",1988,44259.6144187178,34818.9769456192,NA,NA
"Haida Gwaii","Sockeye",1989,18980.8856172569,31154.6440365632,NA,NA
"Haida Gwaii","Sockeye",1990,9720.74707999322,21359.5190035487,NA,NA
"Haida Gwaii","Sockeye",1991,9232.96083006264,18214.406359399,NA,NA
"Haida Gwaii","Sockeye",1992,22133.9822892114,17558.4084144897,NA,NA
"Haida Gwaii","Sockeye",1993,22046.4240271263,15273.9467583542,NA,NA
"Haida Gwaii","Sockeye",1994,13917.7663858346,14354.957238949,NA,NA
"Haida Gwaii","Sockeye",1995,11408.0052342906,14821.9008435636,NA,NA
"Haida Gwaii","Sockeye",1996,44092.0986578502,20263.1885076184,NA,NA
"Haida Gwaii","Sockeye",1997,35038.3188077634,22212.8615941866,NA,NA
"Haida Gwaii","Sockeye",1998,34224.0157028719,24255.0993934463,NA,NA
"Haida Gwaii","Sockeye",1999,32512.8149177283,28740.8778425606,NA,NA
"Haida Gwaii","Sockeye",2000,41688.2614628911,37244.3833356073,NA,NA
"Haida Gwaii","Sockeye",2001,23379.2603705512,32806.115141682,NA,NA
"Haida Gwaii","Sockeye",2002,25299.2219300909,30737.4330185999,NA,NA
"Haida Gwaii","Sockeye",2003,25375.4634991511,28952.3758258786,NA,NA
"Haida Gwaii","Sockeye",2004,27444.1679520343,27987.448787965,NA,NA
"Haida Gwaii","Sockeye",2005,15476.5208869203,22955.9493594336,NA,NA
"Haida Gwaii","Sockeye",2006,47399.8593048519,26441.4030475812,NA,NA
"Haida Gwaii","Sockeye",2007,19764.1541785702,25167.4213143891,NA,NA
"Haida Gwaii","Sockeye",2008,22731.5818736205,24619.649089261,NA,NA
"Haida Gwaii","Sockeye",2009,32009.4670180997,25389.113021347,NA,NA
"Haida Gwaii","Sockeye",2010,46699.7832745026,31664.7305490007,NA,NA
"Haida Gwaii","Sockeye",2011,63392.6510253961,33560.4800534726,NA,NA
"Haida Gwaii","Sockeye",2012,40692.6076167855,38775.3386359907,NA,NA
"Haida Gwaii","Sockeye",2013,29901.6868620198,40960.8345180184,NA,NA
"Haida Gwaii","Sockeye",2014,50374.0605171211,44849.1782032528,NA,NA
"Haida Gwaii","Sockeye",2015,48242.4187580447,45141.639777718,NA,NA
"Haida Gwaii","Sockeye",2016,40501.1934224515,41272.7227297445,NA,NA
"Haida Gwaii","Sockeye",2017,32293.8218109814,39407.9560576722,NA,NA
"Haida Gwaii","Sockeye",2018,24878.2034692005,37984.6895587856,NA,NA
"Haida Gwaii","Sockeye",2019,24178.9713686869,32798.5596685418,NA,NA
"Haida Gwaii","Sockeye",2020,20802.020060211,27719.7994202008,NA,NA
"Haida Gwaii","Sockeye",2021,26610.3763107894,25486.2966459857,NA,NA
"Haida Gwaii","Sockeye",2022,50113.9574177811,27827.5245891619,NA,NA
"Nass","Chinook",1975,14895,14895.01,17874,17874.01
"Nass","Chinook",1976,13819,14346.9262262026,16583,17216.4132899423
"Nass","Chinook",1977,14288,14327.2605402103,18410,17605.42287892
"Nass","Chinook",1978,16885,14927.86502042,21807,18573.0777422637
"Nass","Chinook",1979,12783,14471.8744215136,16229,18078.6295971628
"Nass","Chinook",1980,14855,14464.0933216737,18744,18251.2918154189
"Nass","Chinook",1981,13925,14486.2151845924,17606,18471.1155565313
"Nass","Chinook",1982,10359,13583.8924210212,13287,17304.847355958
"Nass","Chinook",1983,16301,13488.5998697874,20516,17094.922200729
"Nass","Chinook",1984,24967,15421.036074662,31408,19508.1823834737
"Nass","Chinook",1985,19694,16315.7031174048,24768,20626.3569228638
"Nass","Chinook",1986,38661,20012.499321758,47967,25204.5454345903
"Nass","Chinook",1987,21470,23152.8324587903,26568,28951.1101805407
"Nass","Chinook",1988,16848,23306.1720757868,21094,29112.4309357052
"Nass","Chinook",1989,29201,24047.9032622174,36594,30015.9703453109
"Nass","Chinook",1990,26511,25520.8796842705,33384,31862.6479536821
"Nass","Chinook",1991,7926,18588.8243701966,13136,24591.5571661549
"Nass","Chinook",1992,17716,17887.8711609041,25405,24372.388849988
"Nass","Chinook",1993,25853,19487.2770110562,36678,27223.7170254963
"Nass","Chinook",1994,24872,18871.8189234081,32864,26644.6200859547
"Nass","Chinook",1995,8817,15142.3323064288,16187,23053.4091862553
"Nass","Chinook",1996,22950,18730.0279479975,30889,27352.8927503337
"Nass","Chinook",1997,20337,19254.0751468226,27658,27821.6943063635
"Nass","Chinook",1998,24675,19075.3232892535,34922,27550.0421737429
"Nass","Chinook",1999,12526,16630.0012251346,22310,25496.3557486482
"Nass","Chinook",2000,19348,19460.5573895482,31159,29064.4101327814
"Nass","Chinook",2001,32340,20842.3521460053,44595,31279.3679295274
"Nass","Chinook",2002,14804,19559.8348172296,21528,29750.5199301698
"Nass","Chinook",2003,28274,20099.7750438035,36503,30015.1452272494
"Nass","Chinook",2004,16875,21334.2536271456,25137,30739.9544482653
"Nass","Chinook",2005,15571,20427.4214831852,24067,29192.4750145789
"Nass","Chinook",2006,28061,19855.7446756656,37098,28137.3884870885
"Nass","Chinook",2007,24964,22043.1255998651,34221,30870.3514744866
"Nass","Chinook",2008,22138,20990.5302515236,26202,28889.6819255076
"Nass","Chinook",2009,29576,23483.4834397038,36865,31189.1046747965
"Nass","Chinook",2010,20729,24866.5121562223,26052,31687.4088551619
"Nass","Chinook",2011,10826,20553.5999513833,15092,26470.7362947657
"Nass","Chinook",2012,9797,17046.8343113636,15086,22470.9966593177
"Nass","Chinook",2013,9034,14249.2543111018,13525,19687.1537290967
"Nass","Chinook",2014,12979,12085.1636033829,19789,17383.8063292893
"Nass","Chinook",2015,20595,12069.4984497701,28557,17705.9475916401
"Nass","Chinook",2016,10192,11924.7012299898,15977,17908.8978353032
"Nass","Chinook",2017,4984,10417.045892544,8947,16132.0502172617
"Nass","Chinook",2018,16319,11724.8481218707,21862,17758.245842212
"Nass","Chinook",2019,11833,11510.0698362068,18707,17559.6609495049
"Nass","Chinook",2020,14315,10702.4667778973,20551,16441.4536871852
"Nass","Chinook",2021,12742,11191.2734750547,21538,17453.4878063399
"Nass","Chinook",2022,17990,14466.7177534202,22697,21025.2114495824
"Nass","Chinook",2023,13538,13936.13076806,18900,20421.8349195547
"Nass","Sockeye",1982,350008,350008.01,920757,920757.01
"Nass","Sockeye",1983,209432,270745.048062564,615371,752733.134124094
"Nass","Sockeye",1984,201970,245547.760233743,543032,675101.644363349
"Nass","Sockeye",1985,407042,278619.681448957,841303,713288.110555093
"Nass","Sockeye",1986,213695,264221.594633332,658881,702058.636337978
"Nass","Sockeye",1987,210166,238597.126193625,562867,636246.693542571
"Nass","Sockeye",1988,155793,224887.952249899,401140,584059.816979472
"Nass","Sockeye",1989,127418,205094.954328401,586686,593162.092196815
"Nass","Sockeye",1990,177461,173719.159350537,459623,525609.555844312
"Nass","Sockeye",1991,308716,186982.375696274,958994,566584.9483832
"Nass","Sockeye",1992,672844,235977.749853121,1960084,727174.785053882
"Nass","Sockeye",1993,538263,302385.087186293,2150584,1017398.04203251
"Nass","Sockeye",1994,310044,361242.529444123,837138,1092368.48788552
"Nass","Sockeye",1995,264689,391314.072820789,1168730,1316532.69819745
"Nass","Sockeye",1996,217909,364979.669616249,1054397,1341742.89496384
"Nass","Sockeye",1997,250460,299525.274153149,994761,1171542.68848675
"Nass","Sockeye",1998,266463,260232.751173722,711783,939109.770474564
"Nass","Sockeye",1999,210959,240944.4348693,842807,940378.247272515
"Nass","Sockeye",2000,204408,228806.996317923,625983,829988.824075521
"Nass","Sockeye",2001,167258,217015.946568378,583885,737457.29590529
"Nass","Sockeye",2002,405474,238966.252606008,1403976,790069.075293158
"Nass","Sockeye",2003,263688,238466.437541531,1177472,873746.920392033
"Nass","Sockeye",2004,215860,239564.292771083,986097,901620.875694073
"Nass","Sockeye",2005,224562,244112.355853965,666882,913106.111946549
"Nass","Sockeye",2006,250641,264681.022246689,775110,966336.655545558
"Nass","Sockeye",2007,164745,221051.085894498,602208,815841.554034823
"Nass","Sockeye",2008,218376,212870.53980897,380396,650823.00237154
"Nass","Sockeye",2009,244900,218312.640997165,575336,584336.852702034
"Nass","Sockeye",2010,229010,219170.712376224,438941,537445.843402109
"Nass","Sockeye",2011,276700,223549.615800009,556711,503023.183443003
"Nass","Sockeye",2012,203030,233089.935241251,476821,480075.753777538
"Nass","Sockeye",2013,210120,231300.205405229,501424,507345.259781267
"Nass","Sockeye",2014,260102,234103.010983851,549423,502690.484375398
"Nass","Sockeye",2015,389508,260339.091529269,868749,576233.22707265
"Nass","Sockeye",2016,276417,260285.816415337,442420,550350.401141555
"Nass","Sockeye",2017,226765,266105.385823104,368660,522749.248081106
"Nass","Sockeye",2018,223871,269500.610713525,315975,476631.717254917
"Nass","Sockeye",2019,243662,266004.25061747,377745,442222.990715769
"Nass","Sockeye",2020,215464,236298.108654827,295163,356348.421134151
"Nass","Sockeye",2021,348825,247553.354472222,502536,365545.40082526
"Nass","Sockeye",2022,444663,283243.405665258,623024,405991.624945279
"Nass","Steelhead",1994,6794,6794.01,12887,12887.01
"Nass","Steelhead",1995,3064,4562.55570706813,5972,8772.7619704458
"Nass","Steelhead",1996,11863,6273.89268108429,27875,12897.2140550739
"Nass","Steelhead",1997,11596,7315.26325033228,22417,14808.6801269185
"Nass","Steelhead",1998,11733,8040.18155658568,30562,17117.8597792789
"Nass","Steelhead",1999,10587,8786.08264418834,23291,19268.8899251431
"Nass","Steelhead",2000,14831,12044.0179447065,21407,24873.8947838231
"Nass","Steelhead",2001,13484,12356.5214609205,26911,24699.4217606927
"Nass","Steelhead",2002,18144,13513.9144991098,22182,24647.4178810239
"Nass","Steelhead",2003,17454,14631.1452845516,24677,23615.3046754516
"Nass","Steelhead",2004,4840,12511.0255188306,10539,20151.8931606487
"Nass","Steelhead",2005,7924,11036.916766039,11956,17935.8475356716
"Nass","Steelhead",2006,4986,9045.54176561726,7297,13815.445446791
"Nass","Steelhead",2007,6350,7332.34362644992,22143,13810.5840145078
"Nass","Steelhead",2008,13992,7015.19563806674,18403,13023.6078006374
"Nass","Steelhead",2009,27381,9921.11372653691,46865,17552.5851555272
"Nass","Steelhead",2010,20445,11991.9246357536,25101,20359.264007467
"Nass","Steelhead",2011,22917,16269.3368935427,29871,26988.7684468962
"Nass","Steelhead",2012,14083,19078.9323456563,16448,25430.7054841044
"Nass","Steelhead",2013,8098,17102.2680247897,10778,22850.1130103063
"Nass","Steelhead",2014,20405,16125.4253083412,25659,20256.6016971286
"Nass","Steelhead",2015,16222,15396.2390471694,23585,20005.7833935532
"Nass","Steelhead",2016,25516,15730.6115714538,33942,20523.578757903
"Nass","Steelhead",2017,9726,14608.0905485263,11063,18958.5483721608
"Nass","Steelhead",2018,30099,18994.5160406236,34570,23935.2112889774
"Nass","Steelhead",2019,11645,16978.8723584398,15527,21647.4553691823
"Nass","Steelhead",2020,4247,12986.8722128538,5095,15933.4069380155
